"original_name","renamed_name"
"EVR0000-240319-04C_bin.6.orig","oral_feature_957"
"QML0000-240606-05C_bin.11.orig","oral_feature_958"
"QML6500-240426-07D_bin.1.strict","oral_feature_959"
"QML3800-240416-08C_bin.55.orig","oral_feature_960"
"QML5200-240511-08C_bin.15.orig","oral_feature_961"
"QML0000-240606-07C_bin.33.permissive","oral_feature_962"
"QML5200-240511-10C_bin.14.orig","oral_feature_963"
"QML6500-240426-12C_bin.41.permissive","oral_feature_964"
"QML5200-240504-09C_bin.56.orig","oral_feature_965"
"QML5200-240522-01D_bin.25.permissive","oral_feature_966"
"QML5200-240504-01C_bin.8.orig","oral_feature_967"
"QML5200-240522-06C_bin.10.permissive","oral_feature_968"
"QML3800-240416-05C_bin.36.permissive","oral_feature_969"
"QML2500-240413-01D_bin.7.permissive","oral_feature_970"
"QML3800-240416-01C_bin.32.orig","oral_feature_971"
"QML6500-240426-06C_bin.73.permissive","oral_feature_972"
"QML6500-240426-01D_bin.8.orig","oral_feature_973"
"QML6500-240426-12C_bin.78.orig","oral_feature_974"
"QML3800-240416-02C_bin.66.permissive","oral_feature_975"
"QML0000-240616-01C_bin.10.permissive","oral_feature_976"
"QML5800-240428-10C_bin.19.orig","oral_feature_977"
"QML5200-240511-11C_bin.6.orig","oral_feature_978"
"QML3800-240416-03C_bin.3.orig","oral_feature_979"
"QML0000-240616-02C_bin.44.orig","oral_feature_980"
"QML3800-240416-08C_bin.31.permissive","oral_feature_981"
"QML5800-240423-04C_bin.50.orig","oral_feature_982"
"QML5800-240423-07C_bin.39.permissive","oral_feature_983"
"QML2000-240409-09C_bin.44.orig","oral_feature_984"
"QML6500-240426-12C_bin.9.permissive","oral_feature_985"
"QML0000-240616-10C_bin.37.permissive","oral_feature_986"
"QML5200-240522-01C_bin.20.orig","oral_feature_987"
"QML0000-240606-07C_bin.30.permissive","oral_feature_988"
"QML0000-240616-08C_bin.36.permissive","oral_feature_989"
"QML0000-240616-06C_bin.38.permissive","oral_feature_990"
"QML5200-240522-08C_bin.58.orig","oral_feature_991"
"QML5200-240511-05C_bin.36.orig","oral_feature_992"
"QML5200-240511-01C_bin.91.orig","oral_feature_993"
"QML3650-240411-08C_bin.39.orig","oral_feature_994"
"QML5800-240423-04C_bin.33.orig","oral_feature_995"
"QML5800-240423-10D_bin.14.orig","oral_feature_996"
"QML5200-240504-04B_bin.22.strict","oral_feature_997"
"QML5200-240418-01C_bin.81.orig","oral_feature_998"
"QML5200-240522-05C_bin.57.permissive","oral_feature_999"
"QML5200-240504-10D_bin.2.orig","oral_feature_1000"
"QML5200-240522-09C_bin.33.orig","oral_feature_1001"
"QML5800-240428-02C_bin.25.orig","oral_feature_1002"
"QML0000-240615-03C_bin.3.strict","oral_feature_1003"
"QML5800-240428-03C_bin.9.orig","oral_feature_1004"
"QML5200-240504-02C_bin.81.orig","oral_feature_1005"
"QML5200-240522-01C_bin.45.permissive","oral_feature_1006"
"QML3650-240415-01C_bin.47.orig","oral_feature_1007"
"QML5200-240511-05C_bin.76.orig","oral_feature_1008"
"EVR0000-240319-01C_bin.64.strict","oral_feature_1009"
"QML0000-240616-10C_bin.19.orig","oral_feature_1010"
"QML6500-240426-09B_bin.47.strict","oral_feature_1011"
"QML5200-240504-04C_bin.54.orig","oral_feature_1012"
"QML3800-240416-02C_bin.35.orig","oral_feature_1013"
"QML5800-240423-12C_bin.41.permissive","oral_feature_1014"
"QML0000-240606-09C_bin.25.orig","oral_feature_1015"
"QML5800-240423-05C_bin.31.permissive","oral_feature_1016"
"QML0000-240606-09C_bin.44.orig","oral_feature_1017"
"QML5800-240428-09C_bin.5.orig","oral_feature_1018"
"QML3650-240411-05C_bin.45.orig","oral_feature_1019"
"QML3800-240416-08C_bin.58.permissive","oral_feature_1020"
"QML3650-240411-08C_bin.58.orig","oral_feature_1021"
"QML0000-240616-11C_bin.12.orig","oral_feature_1022"
"QML2500-240413-01C_bin.54.permissive","oral_feature_1023"
"QML6500-240426-12C_bin.71.permissive","oral_feature_1024"
"QML0000-240615-03C_bin.1.permissive","oral_feature_1025"
"QML0000-240616-01C_bin.42.orig","oral_feature_1026"
"QML5200-240511-11C_bin.4.orig","oral_feature_1027"
"QML0000-240616-10C_bin.31.permissive","oral_feature_1028"
"QML2000-240409-01D_bin.5.orig","oral_feature_1029"
"QML5200-240511-05C_bin.46.orig","oral_feature_1030"
"EVR0000-240319-01C_bin.44.strict","oral_feature_1031"
"QML6500-240426-10D_bin.17.permissive","oral_feature_1032"
"QML5800-240423-11C_bin.22.orig","oral_feature_1033"
"QML5200-240522-01C_bin.53.orig","oral_feature_1034"
"QML5200-240522-09C_bin.23.orig","oral_feature_1035"
"QML5200-240511-02C_bin.8.strict","oral_feature_1036"
"QML0000-240616-02C_bin.6.strict","oral_feature_1037"
"QML6500-240426-09B_bin.34.strict","oral_feature_1038"
"QML5800-240423-13C_bin.11.orig","oral_feature_1039"
"QML0000-240606-07C_bin.29.permissive","oral_feature_1040"
"QML2500-240411-01D_bin.15.orig","oral_feature_1041"
"QML6500-240426-06C_bin.21.orig","oral_feature_1042"
"QML5200-240418-10C_bin.37.orig","oral_feature_1043"
"QML5800-240423-12C_bin.46.orig","oral_feature_1044"
"QML5200-240504-04C_bin.19.orig","oral_feature_1045"
"QML5200-240522-03C_bin.9.orig","oral_feature_1046"
"QML0000-240606-08C_bin.62.orig","oral_feature_1047"
"QML3800-240416-04C_bin.50.orig","oral_feature_1048"
"QML5200-240522-11C_bin.9.orig","oral_feature_1049"
"QML6500-240426-11C_bin.13.orig","oral_feature_1050"
"QML5800-240428-03D_bin.13.orig","oral_feature_1051"
"QML5800-240423-09D_bin.12.permissive","oral_feature_1052"
"QML5200-240511-04C_bin.71.orig","oral_feature_1053"
"QML6500-240426-09D_bin.21.permissive","oral_feature_1054"
"QML0000-240616-01C_bin.13.orig","oral_feature_1055"
"QML6500-240426-01D_bin.14.permissive","oral_feature_1056"
"EVR0000-240319-06C_bin.20.strict","oral_feature_1057"
"QML0000-240616-10C_bin.28.orig","oral_feature_1058"
"QML0000-240616-06C_bin.10.orig","oral_feature_1059"
"QML5800-240423-12C_bin.67.orig","oral_feature_1060"
"QML5200-240522-11C_bin.16.permissive","oral_feature_1061"
"QML0000-240616-08C_bin.29.orig","oral_feature_1062"
"QML3800-240416-02C_bin.26.permissive","oral_feature_1063"
"QML5200-240418-01C_bin.30.orig","oral_feature_1064"
"QML0000-240616-13C_bin.10.orig","oral_feature_1065"
"QML0000-240606-08C_bin.63.orig","oral_feature_1066"
"QML0000-240616-10C_bin.50.permissive","oral_feature_1067"
"EVR0000-240319-04C_bin.10.strict","oral_feature_1068"
"QML5200-240511-02D_bin.14.orig","oral_feature_1069"
"QML6500-240426-01D_bin.33.permissive","oral_feature_1070"
"EVR0000-240319-01C_bin.7.strict","oral_feature_1071"
"EVR0000-240319-01C_bin.67.orig","oral_feature_1072"
"QML5800-240423-07C_bin.15.permissive","oral_feature_1073"
"QML3650-240411-03C_bin.43.orig","oral_feature_1074"
"QML3650-240411-02C_bin.37.orig","oral_feature_1075"
"EVR0000-240319-04C_bin.1.strict","oral_feature_1076"
"QML0000-240616-02C_bin.14.permissive","oral_feature_1077"
"QML5200-240504-04D_bin.2.permissive","oral_feature_1078"
"QML5200-240522-11C_bin.8.orig","oral_feature_1079"
"QML5200-240504-01C_bin.4.permissive","oral_feature_1080"
"QML0000-240606-09C_bin.54.orig","oral_feature_1081"
"QML5200-240511-01D_bin.30.orig","oral_feature_1082"
"QML5200-240418-03C_bin.41.orig","oral_feature_1083"
"QML3800-240416-08C_bin.24.orig","oral_feature_1084"
"QML5800-240428-03C_bin.7.strict","oral_feature_1085"
"QML6500-240426-09D_bin.24.permissive","oral_feature_1086"
"QML6500-240426-02C_bin.11.permissive","oral_feature_1087"
"QML3800-240416-04C_bin.12.orig","oral_feature_1088"
"QML5200-240504-10C_bin.31.orig","oral_feature_1089"
"QML5200-240522-01C_bin.14.permissive","oral_feature_1090"
"QML3800-240416-07D_bin.1.strict","oral_feature_1091"
"QML6500-240426-01D_bin.5.orig","oral_feature_1092"
"QML3650-240411-07C_bin.2.permissive","oral_feature_1093"
"QML5800-240423-02D_bin.25.orig","oral_feature_1094"
"QML5800-240423-01C_bin.5.orig","oral_feature_1095"
"QML5200-240504-05C_bin.11.orig","oral_feature_1096"
"QML0000-240606-09C_bin.30.permissive","oral_feature_1097"
"QML5800-240423-06C_bin.9.orig","oral_feature_1098"
"QML5200-240504-08C_bin.30.orig","oral_feature_1099"
"QML5200-240522-11C_bin.25.permissive","oral_feature_1100"
"QML5800-240423-11B_bin.24.strict","oral_feature_1101"
"QML5200-240511-04C_bin.52.orig","oral_feature_1102"
"QML0000-240616-10D_bin.17.permissive","oral_feature_1103"
"QML3800-240416-08C_bin.45.orig","oral_feature_1104"
"QML5200-240504-06C_bin.49.orig","oral_feature_1105"
"QML5800-240423-12C_bin.7.strict","oral_feature_1106"
"QML5800-240423-13C_bin.32.orig","oral_feature_1107"
"EVR0000-240319-07C_bin.9.orig","oral_feature_1108"
"QML6500-240426-03C_bin.53.orig","oral_feature_1109"
"QML6500-240426-09C_bin.8.orig","oral_feature_1110"
"QML5200-240522-01C_bin.21.permissive","oral_feature_1111"
"QML6500-240426-11B_bin.5.permissive","oral_feature_1112"
"QML2500-240413-09C_bin.25.orig","oral_feature_1113"
"QML5200-240504-13D_bin.9.strict","oral_feature_1114"
"QML5800-240428-04C_bin.23.orig","oral_feature_1115"
"QML5200-240504-08D_bin.3.permissive","oral_feature_1116"
"QML6500-240426-08C_bin.7.permissive","oral_feature_1117"
"QML5200-240418-01D_bin.24.orig","oral_feature_1118"
"QML5200-240504-10D_bin.5.permissive","oral_feature_1119"
"QML5800-240423-05C_bin.30.permissive","oral_feature_1120"
"QML6500-240426-03C_bin.55.orig","oral_feature_1121"
"QML5800-240423-08D_bin.7.orig","oral_feature_1122"
"QML5200-240511-05C_bin.8.orig","oral_feature_1123"
"QML5200-240511-02D_bin.10.orig","oral_feature_1124"
"QML0000-240616-13C_bin.15.orig","oral_feature_1125"
"QML6500-240426-07B_bin.29.permissive","oral_feature_1126"
"QML0000-240606-09C_bin.50.orig","oral_feature_1127"
"QML3800-240416-09C_bin.14.orig","oral_feature_1128"
"QML5200-240511-04C_bin.54.orig","oral_feature_1129"
"QML5200-240418-04C_bin.44.orig","oral_feature_1130"
"QML5200-240418-09C_bin.65.orig","oral_feature_1131"
"QML5800-240423-13C_bin.34.orig","oral_feature_1132"
"QML5800-240423-06C_bin.35.orig","oral_feature_1133"
"QML0000-240616-05C_bin.17.permissive","oral_feature_1134"
"QML6500-240426-09D_bin.7.permissive","oral_feature_1135"
"QML0000-240616-01C_bin.33.permissive","oral_feature_1136"
"QML6500-240426-06C_bin.45.orig","oral_feature_1137"
"QML5200-240511-11C_bin.48.orig","oral_feature_1138"
"QML5200-240511-05C_bin.83.orig","oral_feature_1139"
"QML3800-240416-04C_bin.28.orig","oral_feature_1140"
"QML5200-240504-01C_bin.3.orig","oral_feature_1141"
"QML5200-240511-11C_bin.34.orig","oral_feature_1142"
"QML5200-240522-03C_bin.24.orig","oral_feature_1143"
"QML3800-240416-04C_bin.54.orig","oral_feature_1144"
"QML3800-240416-08C_bin.22.orig","oral_feature_1145"
"QML6500-240426-03C_bin.29.orig","oral_feature_1146"
"QML5800-240423-03C_bin.39.orig","oral_feature_1147"
"QML6500-240426-09D_bin.5.orig","oral_feature_1148"
"QML3650-240411-07C_bin.5.strict","oral_feature_1149"
"QML2500-240413-01C_bin.7.orig","oral_feature_1150"
"QML0000-240616-10C_bin.21.permissive","oral_feature_1151"
"QML2500-240413-01D_bin.3.permissive","oral_feature_1152"
"QML5200-240511-06C_bin.46.orig","oral_feature_1153"
"QML0000-240606-04C_bin.40.permissive","oral_feature_1154"
"QML5200-240418-01C_bin.29.orig","oral_feature_1155"
"QML5200-240511-02C_bin.40.orig","oral_feature_1156"
"QML5200-240511-05C_bin.9.orig","oral_feature_1157"
"QML3800-240416-09C_bin.35.orig","oral_feature_1158"
"QML5200-240418-04C_bin.65.orig","oral_feature_1159"
"EVR0000-240319-01C_bin.60.strict","oral_feature_1160"
"QML6500-240426-09C_bin.37.orig","oral_feature_1161"
"QML5800-240428-08C_bin.5.orig","oral_feature_1162"
"EVR0000-240319-01C_bin.33.strict","oral_feature_1163"
"QML6500-240426-11C_bin.17.orig","oral_feature_1164"
"QML5200-240418-10C_bin.13.orig","oral_feature_1165"
"EVR0000-240319-01C_bin.15.strict","oral_feature_1166"
"QML5200-240511-03C_bin.17.orig","oral_feature_1167"
"QML2500-240413-01C_bin.39.permissive","oral_feature_1168"
"QML5800-240423-04C_bin.5.orig","oral_feature_1169"
"QML6500-240426-10C_bin.24.permissive","oral_feature_1170"
"QML0000-240616-08C_bin.9.orig","oral_feature_1171"
"QML5200-240511-04C_bin.75.orig","oral_feature_1172"
"QML5200-240522-05D_bin.3.orig","oral_feature_1173"
"QML2500-240413-01C_bin.32.orig","oral_feature_1174"
"QML0000-240616-02C_bin.33.orig","oral_feature_1175"
"QML0000-240616-13C_bin.4.strict","oral_feature_1176"
"QML5200-240504-05C_bin.55.orig","oral_feature_1177"
"EVR0000-240319-04C_bin.60.strict","oral_feature_1178"
"QML3650-240411-07C_bin.20.orig","oral_feature_1179"
"QML5200-240504-02C_bin.37.orig","oral_feature_1180"
"QML5800-240428-02C_bin.8.orig","oral_feature_1181"
"QML0000-240606-08C_bin.39.orig","oral_feature_1182"
"EVR0000-240319-01C_bin.2.strict","oral_feature_1183"
"QML6500-240426-03C_bin.2.strict","oral_feature_1184"
"QML0000-240616-04C_bin.3.orig","oral_feature_1185"
"EVR0000-240319-07C_bin.29.orig","oral_feature_1186"
"QML5200-240522-09C_bin.3.orig","oral_feature_1187"
"QML5200-240511-04C_bin.56.orig","oral_feature_1188"
"QML5200-240511-09C_bin.3.orig","oral_feature_1189"
"QML5200-240522-06C_bin.56.orig","oral_feature_1190"
"QML0000-240616-13C_bin.8.strict","oral_feature_1191"
"QML0000-240616-02C_bin.10.orig","oral_feature_1192"
"QML5200-240504-08D_bin.6.permissive","oral_feature_1193"
"QML5200-240418-10C_bin.31.orig","oral_feature_1194"
"QML3650-240411-05C_bin.93.orig","oral_feature_1195"
"QML5200-240418-04C_bin.7.orig","oral_feature_1196"
"EVR0000-240319-06C_bin.29.strict","oral_feature_1197"
"QML6500-240426-02D_bin.3.strict","oral_feature_1198"
"QML5800-240428-10C_bin.10.orig","oral_feature_1199"
"QML3800-240416-05C_bin.41.orig","oral_feature_1200"
"QML5200-240522-01C_bin.55.orig","oral_feature_1201"
"QML3800-240416-03C_bin.39.permissive","oral_feature_1202"
"QML5800-240423-08D_bin.5.orig","oral_feature_1203"
"QML5800-240423-01C_bin.55.orig","oral_feature_1204"
"QML6500-240426-02D_bin.10.orig","oral_feature_1205"
"EVR0000-240319-07C_bin.24.strict","oral_feature_1206"
"QML5200-240522-08C_bin.46.permissive","oral_feature_1207"
"QML3800-240416-09C_bin.37.permissive","oral_feature_1208"
"QML0000-240606-07C_bin.20.permissive","oral_feature_1209"
"QML3650-240411-04C_bin.84.orig","oral_feature_1210"
"QML5200-240511-01C_bin.66.orig","oral_feature_1211"
"QML2500-240413-01C_bin.74.permissive","oral_feature_1212"
"QML3800-240416-04C_bin.7.orig","oral_feature_1213"
"QML5200-240522-09D_bin.14.orig","oral_feature_1214"
"QML5800-240423-12D_bin.11.orig","oral_feature_1215"
"QML5200-240504-08C_bin.69.orig","oral_feature_1216"
"QML5200-240511-01D_bin.17.orig","oral_feature_1217"
"QML6500-240426-06C_bin.63.permissive","oral_feature_1218"
"EVR0000-240319-07C_bin.28.orig","oral_feature_1219"
